종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률,기준일
472850,폰드그룹,6300,-110,-1.72,7.0,900.0,,,5789.0,1.09,0,0.0,20241023
039980,폴라리스AI,2310,25,1.09,20.0,115.5,,,1509.0,1.53,0,0.0,20241023
041910,폴라리스AI파마,6700,-120,-1.76,327.0,20.49,,,9900.0,0.68,100,1.49,20241023
234100,폴라리스세원,1286,-5,-0.39,83.0,15.49,,,2829.0,0.45,0,0.0,20241023
041020,폴라리스오피스,4835,100,2.11,432.0,11.19,,,1305.0,3.7,0,0.0,20241023
114630,폴라리스우노,527,4,0.76,124.0,4.25,,,1642.0,0.32,0,0.0,20241023
290720,푸드나무,3150,-100,-3.08,,,,,1713.0,1.84,0,0.0,20241023
005670,푸드웰,5130,20,0.39,364.0,14.09,,,9701.0,0.53,90,1.75,20241023
094940,푸른기술,6260,70,1.13,330.0,18.97,,,4847.0,1.29,30,0.48,20241023
057880,푸른소나무,8790,0,0.0,,,,,41.0,214.39,0,0.0,20241023
007330,푸른저축은행,8770,30,0.34,1340.0,6.54,,,26884.0,0.33,650,7.41,20241023
017810,풀무원,10650,230,2.21,255.0,41.76,,,8638.0,1.23,102,0.96,20241023
093380,풍강,2855,-35,-1.21,582.0,4.91,,,7640.0,0.37,200,7.01,20241023
023900,풍국주정,10130,-10,-0.1,672.0,15.07,,,12319.0,0.82,100,0.99,20241023
103140,풍산,69600,-2500,-3.47,5727.0,12.15,9157.0,7.6,71975.0,0.97,1200,1.72,20241023
005810,풍산홀딩스,27600,-900,-3.16,5878.0,4.7,,,72976.0,0.38,1400,5.07,20241023
371950,풍원정밀,10720,-200,-1.83,,,,,2742.0,3.91,0,0.0,20241023
370090,퓨런티어,14900,310,2.12,923.0,16.14,754.0,19.77,5992.0,2.49,0,0.0,20241023
445180,퓨릿,6590,160,2.49,837.0,7.87,,,4965.0,1.33,50,0.76,20241023
151910,퓨처코어,640,0,0.0,,,,,189.0,3.39,0,0.0,20241023
220100,퓨쳐켐,27250,-450,-1.62,,,,,2886.0,9.44,0,0.0,20241023
035200,프럼파스트,2760,5,0.18,167.0,16.53,,,4459.0,0.62,50,1.81,20241023
334970,프레스티지바이오로직스,7350,270,3.81,,,,,1633.0,4.5,0,0.0,20241023
321260,프로이천,2160,5,0.23,122.0,17.7,,,1308.0,1.65,20,0.93,20241023
053610,프로텍,32500,850,2.69,2290.0,14.19,3924.0,8.28,31733.0,1.02,400,1.23,20241023
303360,프로티아,2875,0,0.0,38.0,75.66,,,1827.0,1.57,0,0.0,20241023
377220,프롬바이오,2140,45,2.15,,,,,2708.0,0.79,0,0.0,20241023
335810,프리시젼바이오,3400,-80,-2.3,,,,,2758.0,1.23,0,0.0,20241023
053160,프리엠스,12730,60,0.47,137.0,92.92,,,11112.0,1.15,50,0.39,20241023
405000,플라즈맵,1926,16,0.84,,,,,399.0,4.83,0,0.0,20241023
041590,플래스크,789,0,0.0,,,,,259.0,3.05,0,0.0,20241023
367000,플래티어,4815,55,1.16,,,,,5244.0,0.92,0,0.0,20241023
075130,플랜티넷,2040,30,1.49,101.0,20.2,,,4405.0,0.46,100,4.9,20241023
009810,플레이그램,354,4,1.14,,,,,431.0,0.82,0,0.0,20241023
237820,플레이디,6010,130,2.21,225.0,26.71,,,6338.0,0.95,0,0.0,20241023
023770,플레이위드,4195,70,1.7,,,,,2958.0,1.42,0,0.0,20241023
019570,플루토스,381,-16,-4.03,,,,,596.0,0.64,0,0.0,20241023
300080,플리토,15810,-190,-1.19,,,,,838.0,18.87,0,0.0,20241023
033790,피노,8920,570,6.83,,,,,1281.0,6.96,0,0.0,20241023
032580,피델릭스,1498,9,0.6,32.0,46.81,,,1509.0,0.99,0,0.0,20241023
051380,피씨디렉트,2860,80,2.88,50.0,57.2,,,2791.0,1.02,100,3.5,20241023
241820,피씨엘,1049,-31,-2.87,,,,,689.0,1.52,0,0.0,20241023
237750,피앤씨테크,4630,10,0.22,561.0,8.25,,,11052.0,0.42,0,0.0,20241023
460940,피앤에스미캐닉스,12780,480,3.9,278.0,45.97,,,1516.0,8.43,0,0.0,20241023
319660,피에스케이,21100,500,2.43,1813.0,11.64,3034.0,6.95,13552.0,1.56,200,0.95,20241023
031980,피에스케이홀딩스,50200,2600,5.46,2055.0,24.43,4696.0,10.69,15829.0,3.17,600,1.2,20241023
002230,피에스텍,3625,5,0.14,234.0,15.49,,,7860.0,0.46,250,6.9,20241023
043370,피에이치에이,10130,130,1.3,3011.0,3.36,3043.0,3.33,36108.0,0.28,250,2.47,20241023
239890,피엔에이치테크,7000,-100,-1.41,605.0,11.57,855.0,8.18,5022.0,1.39,0,0.0,20241023
347740,피엔케이피부임상연구센타,2420,15,0.62,160.0,15.13,,,2493.0,0.97,30,1.24,20241023
137400,피엔티,52100,1500,2.96,3136.0,16.61,6784.0,7.68,18063.0,2.88,0,0.0,20241023
257370,피엔티엠에스,5200,130,2.56,,,,,2111.0,2.46,0,0.0,20241023
147760,피엠티,3500,125,3.7,,,,,4191.0,0.84,0,0.0,20241023
128660,피제이메탈,3300,45,1.38,566.0,5.83,,,2862.0,1.15,150,4.55,20241023
006140,피제이전자,5190,60,1.17,411.0,12.63,,,8427.0,0.62,120,2.31,20241023
376180,피코그램,3365,-105,-3.03,243.0,13.85,,,1956.0,1.72,0,0.0,20241023
304840,피플바이오,3700,25,0.68,,,,,882.0,4.2,0,0.0,20241023
087600,픽셀플러스,7000,90,1.3,,,,,13063.0,0.54,0,0.0,20241023
291810,핀텔,2010,0,0.0,,,,,1822.0,1.1,0,0.0,20241023
378340,필에너지,15700,140,0.9,,,,,6025.0,2.61,0,0.0,20241023
161580,필옵틱스,22350,750,3.47,,,,,7200.0,3.1,2502,11.19,20241023
347770,핌스,2310,0,0.0,123.0,18.78,,,2619.0,0.88,0,0.0,20241023
163730,핑거,10500,-770,-6.83,486.0,21.6,,,5295.0,1.98,120,1.14,20241023
417180,핑거스토리,2695,-10,-0.37,126.0,21.39,,,1439.0,1.87,0,0.0,20241023
446750,하나26호스팩,2130,0,0.0,,,,,,,0,0.0,20241023
448370,하나27호스팩,2135,5,0.23,,,,,,,0,0.0,20241023
454750,하나28호스팩,2080,5,0.24,,,,,,,0,0.0,20241023
454640,하나29호스팩,2140,15,0.71,,,,,,,0,0.0,20241023
469880,하나30호스팩,2055,5,0.24,,,,,,,0,0.0,20241023
469900,하나31호스팩,2080,10,0.48,,,,,,,0,0.0,20241023
475240,하나32호스팩,2170,25,1.17,,,,,,,0,0.0,20241023
475250,하나33호스팩,2130,5,0.24,,,,,,,0,0.0,20241023
406760,하나금융21호스팩,2075,-5,-0.24,,,,,,,0,0.0,20241023
418170,하나금융22호스팩,2245,-25,-1.1,,,,,,,0,0.0,20241023
435620,하나금융25호스팩,10360,-30,-0.29,,,,,,,0,0.0,20241023
086790,하나금융지주,64400,-200,-0.31,11380.0,5.66,13404.0,4.8,136601.0,0.47,3400,5.28,20241023
299030,하나기술,28200,1200,4.44,,,1015.0,27.78,14110.0,2.0,0,0.0,20241023
067310,하나마이크론,10850,370,3.53,,,1153.0,9.41,5506.0,1.97,50,0.46,20241023
166090,하나머티리얼즈,29850,1100,3.83,1752.0,17.04,2918.0,10.23,20476.0,1.46,200,0.67,20241023
293480,하나제약,11100,230,2.12,1291.0,8.6,,,16069.0,0.69,510,4.59,20241023
039130,하나투어,48650,100,0.21,3036.0,16.02,4807.0,10.12,10998.0,4.42,5000,10.28,20241023
136480,하림,2820,0,0.0,123.0,22.93,,,2898.0,0.97,30,1.06,20241023
003380,하림지주,5270,130,2.53,384.0,13.72,296.0,17.8,28683.0,0.18,120,2.28,20241023
450330,하스,8390,180,2.19,303.0,27.69,,,2537.0,3.31,0,0.0,20241023
101670,하이드로리튬,1735,19,1.11,,,,,1709.0,1.02,0,0.0,20241023
365590,하이딥,879,7,0.8,,,,,107.0,8.21,0,0.0,20241023
149980,하이로닉,6770,20,0.3,430.0,15.74,,,4380.0,1.55,0,0.0,20241023
013030,하이록코리아,23150,-150,-0.64,3687.0,6.28,3054.0,7.58,32055.0,0.72,1050,4.54,20241023
352820,하이브,193800,-2200,-1.12,4504.0,43.03,6447.0,30.06,70090.0,2.77,700,0.36,20241023
126700,하이비젼시스템,16490,10,0.06,3483.0,4.73,3495.0,4.72,18323.0,0.9,500,3.03,20241023
106080,하이소닉,5840,-300,-4.89,,,,,771.0,7.57,0,0.0,20241023
071090,하이스틸,3255,100,3.17,65.0,50.08,,,7393.0,0.44,10,0.31,20241023
450050,하이제8호스팩,2100,10,0.48,,,,,,,0,0.0,20241023
160190,하이젠알앤엠,7750,-130,-1.65,109.0,71.1,,,1858.0,4.17,0,0.0,20241023
221840,하이즈항공,1849,-17,-0.91,,,,,2598.0,0.71,0,0.0,20241023
106190,하이텍팜,15220,-380,-2.44,760.0,20.03,,,10069.0,1.51,100,0.66,20241023
019490,하이트론,3360,235,7.52,,,,,256.0,13.13,0,0.0,20241023
000080,하이트진로,20000,20,0.1,512.0,39.06,1673.0,11.96,15694.0,1.27,950,4.75,20241023
000087,하이트진로2우B,16250,70,0.43,,,,,,,1000,6.15,20241023
000140,하이트진로홀딩스,9250,120,1.31,41.0,225.61,,,24228.0,0.38,550,5.95,20241023
000145,하이트진로홀딩스우,11470,110,0.97,,,,,,,600,5.23,20241023
065650,하이퍼코퍼레이션,1285,-38,-2.87,,,,,644.0,2.0,0,0.0,20241023
066130,하츠,5170,-20,-0.39,501.0,10.32,889.0,5.81,8477.0,0.61,90,1.74,20241023
004590,한국가구,3680,5,0.14,793.0,4.64,,,11512.0,0.32,175,4.76,20241023
036460,한국가스공사,41050,400,0.98,,,8925.0,4.6,112167.0,0.37,0,0.0,20241023
039340,한국경제TV,5290,-30,-0.56,504.0,10.5,,,8245.0,0.64,160,3.02,20241023
005430,한국공항,58500,3100,5.6,10275.0,5.69,,,113947.0,0.51,1000,1.71,20241023
071050,한국금융지주,77400,-1600,-2.03,12100.0,6.4,16525.0,4.68,143392.0,0.54,2650,3.42,20241023
071055,한국금융지주우,52800,-400,-0.75,,,,,,,2712,5.14,20241023
034950,한국기업평가,85200,0,0.0,4570.0,18.64,,,23840.0,3.57,5131,6.02,20241023
010040,한국내화,2210,20,0.91,,,,,5805.0,0.38,45,2.04,20241023
025540,한국단자,76500,2800,3.8,7068.0,10.82,12336.0,6.2,90347.0,0.85,700,0.92,20241023
222980,한국맥널티,3790,-60,-1.56,,,,,3112.0,1.22,0,0.0,20241023
010100,한국무브넥스,3635,20,0.55,1549.0,2.35,,,10710.0,0.34,100,2.75,20241023
256840,한국비엔씨,5130,155,3.12,388.0,13.22,,,3157.0,1.62,0,0.0,20241023
219750,한국비티비 (액),967,0,0.0,,,,,41.0,23.59,0,0.0,20241023
004090,한국석유,17480,-130,-0.74,1217.0,14.36,1295.0,13.5,14613.0,1.2,120,0.69,20241023
025550,한국선재,2840,35,1.25,,,,,5477.0,0.52,0,0.0,20241023
002200,한국수출포장,2630,0,0.0,498.0,5.28,,,7743.0,0.34,80,3.04,20241023
002960,한국쉘석유,320500,-1500,-0.47,28753.0,11.15,,,97039.0,3.3,25000,7.8,20241023
017890,한국알콜,9080,-10,-0.11,489.0,18.57,,,23303.0,0.39,285,3.14,20241023
000240,한국앤컴퍼니,16440,180,1.11,1975.0,8.32,4786.0,3.43,42407.0,0.39,700,4.26,20241023
080720,한국유니온제약,2725,0,0.0,,,,,4196.0,0.65,0,0.0,20241023
123890,한국자산신탁,2925,-10,-0.34,1059.0,2.76,635.0,4.6,8459.0,0.35,220,7.52,20241023
015760,한국전력,21950,150,0.69,,,6743.0,3.26,55837.0,0.39,0,0.0,20241023
063570,한국전자금융,5120,0,0.0,471.0,10.87,545.0,9.39,5987.0,0.86,125,2.44,20241023
041460,한국전자인증,3440,20,0.58,126.0,27.3,,,2834.0,1.21,70,2.03,20241023
006200,한국전자홀딩스,738,-1,-0.14,,,,,3052.0,0.24,20,2.71,20241023
101680,한국정밀기계,2380,-35,-1.45,,,,,4844.0,0.49,0,0.0,20241023
039740,한국정보공학,2665,15,0.57,249.0,10.7,,,5737.0,0.46,0,0.0,20241023
053300,한국정보인증,3860,0,0.0,229.0,16.86,,,4353.0,0.89,70,1.81,20241023
025770,한국정보통신,8210,240,3.01,838.0,9.8,,,7585.0,1.08,0,0.0,20241023
458610,한국제12호스팩,2180,-5,-0.23,,,,,,,0,0.0,20241023
464440,한국제13호스팩,2160,0,0.0,,,,,,,0,0.0,20241023
477530,한국제14호스팩,2275,0,0.0,,,,,,,0,0.0,20241023
479880,한국제15호스팩,2030,-5,-0.25,,,,,,,0,0.0,20241023
027970,한국제지,996,-14,-1.39,,,,,2306.0,0.43,0,0.0,20241023
023350,한국종합기술,4385,25,0.57,1282.0,3.42,,,15058.0,0.29,100,2.28,20241023
025890,한국주강,1970,-15,-0.76,224.0,8.79,,,2959.0,0.67,0,0.0,20241023
000970,한국주철관,6410,-20,-0.31,789.0,8.12,,,16304.0,0.39,400,6.24,20241023
104700,한국철강,7870,50,0.64,1756.0,4.48,827.0,9.51,21938.0,0.36,400,5.08,20241023
062970,한국첨단소재,2010,109,5.73,,,,,785.0,2.56,0,0.0,20241023
017960,한국카본,10900,50,0.46,,,1160.0,9.4,9238.0,1.18,110,1.01,20241023
023760,한국캐피탈,570,0,0.0,199.0,2.86,,,1958.0,0.29,28,4.91,20241023
054040,한국컴퓨터,4900,10,0.2,1513.0,3.24,,,10063.0,0.49,300,6.12,20241023
161890,한국콜마,69000,-1200,-1.71,227.0,303.96,5202.0,13.26,28347.0,2.43,600,0.87,20241023
021650,한국큐빅,2470,15,0.61,509.0,4.85,,,5323.0,0.46,70,2.83,20241023
161390,한국타이어앤테크놀로지,36450,-100,-0.27,5904.0,6.17,9579.0,3.81,78306.0,0.47,1300,3.57,20241023
034830,한국토지신탁,1039,-7,-0.67,,,,,4631.0,0.22,70,6.74,20241023
007280,한국특강,1556,2,0.13,464.0,3.35,,,3738.0,0.42,0,0.0,20241023
032300,한국파마,22200,2150,10.72,8.0,2775.0,,,6288.0,3.53,50,0.23,20241023
037230,한국팩키지,1986,1,0.05,137.0,14.5,,,3618.0,0.55,40,2.01,20241023
047810,한국항공우주,57200,600,1.06,2298.0,24.89,2916.0,19.61,16388.0,3.49,500,0.87,20241023
123690,한국화장품,6660,30,0.45,218.0,30.55,,,1591.0,4.19,0,0.0,20241023
003350,한국화장품제조,77400,-2100,-2.64,2009.0,38.53,,,14516.0,5.33,100,0.13,20241023
030520,한글과컴퓨터,17700,480,2.79,633.0,27.96,2075.0,8.53,14031.0,1.26,410,2.32,20241023
052600,한네트,3970,-5,-0.13,213.0,18.64,,,3167.0,1.25,150,3.78,20241023
011500,한농화성,19090,440,2.36,811.0,23.54,,,10630.0,1.8,120,0.63,20241023
002390,한독,15290,130,0.86,,,,,24611.0,0.62,300,1.96,20241023
256150,한독크린텍,7000,-30,-0.43,667.0,10.49,,,7121.0,0.98,250,3.57,20241023
092460,한라IMS,6450,70,1.1,4212.0,1.53,,,9928.0,0.65,300,4.65,20241023
053690,한미글로벌,14270,110,0.78,1400.0,10.19,2221.0,6.43,18115.0,0.79,400,2.8,20241023
042700,한미반도체,101500,2700,2.73,2753.0,36.87,3652.0,27.79,5875.0,17.28,420,0.41,20241023
008930,한미사이언스,32750,-900,-2.67,1694.0,19.33,,,11621.0,2.82,200,0.61,20241023
128940,한미약품,318500,-14500,-4.35,11522.0,27.64,14894.0,21.38,75345.0,4.23,500,0.16,20241023
452190,한빛레이저,4600,-45,-0.97,,,,,1104.0,4.17,0,0.0,20241023
047080,한빛소프트,1367,17,1.26,,,,,405.0,3.38,0,0.0,20241023
009240,한샘,51600,-200,-0.39,,,2573.0,20.05,20648.0,2.5,4500,8.72,20241023
452280,한선엔지니어링,9190,-110,-1.18,345.0,26.64,,,3230.0,2.85,0,0.0,20241023
020000,한섬,15900,-100,-0.63,3818.0,4.16,3355.0,4.74,63584.0,0.25,750,4.72,20241023
003680,한성기업,5100,30,0.59,216.0,23.61,,,9101.0,0.56,0,0.0,20241023
066980,한성크린텍,2230,220,10.95,18.0,123.89,,,2605.0,0.86,0,0.0,20241023
105630,한세실업,15460,-140,-0.9,2850.0,5.42,3202.0,4.83,16345.0,0.95,500,3.23,20241023
069640,한세엠케이,1522,-3,-0.2,,,,,3199.0,0.48,0,0.0,20241023
016450,한세예스24홀딩스,4875,-195,-3.85,1437.0,3.39,1856.0,2.63,12835.0,0.38,250,5.13,20241023
010420,한솔PNS,1049,-2,-0.19,,,,,2094.0,0.5,25,2.38,20241023
009180,한솔로지스틱스,2260,10,0.44,672.0,3.36,,,4255.0,0.53,100,4.42,20241023
114810,한솔아이원스,7200,280,4.05,77.0,93.51,1064.0,6.77,5502.0,1.31,0,0.0,20241023
070590,한솔인티큐브,1132,-53,-4.47,,,,,1216.0,0.93,0,0.0,20241023
213500,한솔제지,9400,40,0.43,74.0,127.03,3236.0,2.9,30442.0,0.31,500,5.32,20241023
014680,한솔케미칼,128100,1700,1.34,9684.0,13.23,12292.0,10.42,77725.0,1.65,2100,1.64,20241023
004710,한솔테크닉스,4335,-30,-0.69,1376.0,3.15,,,11022.0,0.39,100,2.31,20241023
004150,한솔홀딩스,2305,-10,-0.43,177.0,13.02,401.0,5.75,13520.0,0.17,100,4.34,20241023
025750,한솔홈데코,706,-4,-0.56,,,,,1734.0,0.41,0,0.0,20241023
226440,한송네오텍,1530,0,0.0,,,,,317.0,4.83,0,0.0,20241023
042520,한스바이오메드,8900,-300,-3.26,,,,,4244.0,2.1,0,0.0,20241023
004960,한신공영,6790,-60,-0.88,2757.0,2.46,,,66043.0,0.1,100,1.47,20241023
011700,한신기계,3520,-20,-0.56,,,,,2794.0,1.26,15,0.43,20241023
430690,한싹,4850,95,2.0,375.0,12.93,,,3263.0,1.49,0,0.0,20241023
078350,한양디지텍,11730,180,1.56,846.0,13.87,,,8912.0,1.32,0,0.0,20241023
045100,한양이엔지,16840,50,0.3,4540.0,3.71,,,31478.0,0.53,600,3.56,20241023
001750,한양증권,12480,180,1.46,2728.0,4.57,,,37102.0,0.34,800,6.41,20241023
001755,한양증권우,14390,30,0.21,,,,,,,850,5.91,20241023
018880,한온시스템,3795,-25,-0.65,96.0,39.53,295.0,12.88,4444.0,0.85,316,8.33,20241023
009420,한올바이오파마,47750,-2050,-4.12,69.0,692.03,484.0,98.7,3673.0,13.0,0,0.0,20241023
320000,한울반도체,2855,0,0.0,84.0,33.99,,,1313.0,2.17,0,0.0,20241023
091440,한울소재과학,5120,-70,-1.35,,,,,1579.0,3.24,0,0.0,20241023
014130,한익스프레스,3440,5,0.15,,,,,6835.0,0.5,0,0.0,20241023
024740,한일단조,3430,475,16.07,239.0,14.35,,,3830.0,0.9,0,0.0,20241023
005860,한일사료,4125,-45,-1.08,2921.0,1.41,,,3961.0,1.04,75,1.82,20241023
300720,한일시멘트,14100,-30,-0.21,2457.0,5.74,2854.0,4.94,22914.0,0.62,800,5.67,20241023
002220,한일철강,1998,-12,-0.6,,,,,7010.0,0.29,30,1.5,20241023
006390,한일현대시멘트,13850,140,1.02,1814.0,7.64,,,20229.0,0.68,700,5.05,20241023
003300,한일홀딩스,13330,-20,-0.15,3384.0,3.94,,,48962.0,0.27,800,6.0,20241023
007770,한일화학,12120,40,0.33,,,,,29508.0,0.41,50,0.41,20241023
051600,한전KPS,44550,-300,-0.67,3615.0,12.32,4076.0,10.93,28280.0,1.58,2158,4.84,20241023
052690,한전기술,70600,-1200,-1.67,858.0,82.28,1479.0,47.73,14386.0,4.91,515,0.73,20241023
130660,한전산업,13390,-280,-2.05,476.0,28.13,,,3178.0,4.21,297,2.22,20241023
198940,한주라이트메탈,1007,28,2.86,,,,,1273.0,0.79,0,0.0,20241023
058450,한주에이알티,2455,80,3.37,,,,,1763.0,1.39,0,0.0,20241023
107640,한중엔시에스,39750,-450,-1.12,,,2241.0,17.74,1891.0,21.02,0,0.0,20241023
002320,한진,19420,-60,-0.31,1805.0,10.76,2691.0,7.22,97491.0,0.2,600,3.09,20241023
003480,한진중공업홀딩스,3420,-15,-0.44,290.0,11.79,,,13048.0,0.26,100,2.92,20241023
180640,한진칼,89800,-3300,-3.54,5756.0,15.6,,,41041.0,2.19,300,0.33,20241023
18064K,한진칼우,25450,-300,-1.17,,,,,,,325,1.28,20241023
005110,한창,1254,0,0.0,,,,,365.0,3.44,0,0.0,20241023
079170,한창산업,7810,10,0.13,301.0,25.95,,,11953.0,0.65,160,2.05,20241023
009460,한창제지,737,-7,-0.94,,,,,1526.0,0.48,0,0.0,20241023
372910,한컴라이프케어,4100,0,0.0,30.0,136.67,399.0,10.28,4609.0,0.89,0,0.0,20241023
054920,한컴위드,2530,65,2.64,36.0,70.28,,,5689.0,0.44,0,0.0,20241023
457370,한켐,20350,-2450,-10.75,674.0,30.19,,,3246.0,6.27,0,0.0,20241023
002680,한탑,689,-6,-0.86,,,,,1681.0,0.41,0,0.0,20241023
000880,한화,27550,-300,-1.08,3920.0,7.03,6494.0,4.24,111503.0,0.25,750,2.72,20241023
00088K,한화3우B,15170,-10,-0.07,,,,,,,800,5.27,20241023
452260,한화갤러리아,1311,-11,-0.83,,,,,4213.0,0.31,0,0.0,20241023
45226K,한화갤러리아우,2625,15,0.57,,,,,,,0,0.0,20241023
088350,한화생명,2910,5,0.17,954.0,3.05,1042.0,2.79,17352.0,0.17,150,5.15,20241023
000370,한화손해보험,4900,-40,-0.81,1465.0,3.34,2417.0,2.03,20905.0,0.23,200,4.08,20241023
009830,한화솔루션,20550,50,0.24,,,,,45654.0,0.45,300,1.46,20241023
009835,한화솔루션우,18920,30,0.16,,,,,,,350,1.85,20241023
272210,한화시스템,18760,-540,-2.8,1864.0,10.06,1051.0,17.85,11443.0,1.64,280,1.49,20241023
012450,한화에어로스페이스,373000,-12500,-3.24,16103.0,23.16,17538.0,21.27,69773.0,5.35,1800,0.48,20241023
082740,한화엔진,15300,-600,-3.77,,,879.0,17.4,3134.0,4.88,0,0.0,20241023
042660,한화오션,30550,50,0.16,736.0,41.51,1284.0,23.8,14061.0,2.17,0,0.0,20241023
000885,한화우,40850,-200,-0.49,,,,,,,800,1.96,20241023
489790,한화인더스트리얼솔루션즈,42300,5400,14.63,,,,,,,0,0.0,20241023
003530,한화투자증권,3490,-5,-0.14,42.0,83.1,,,7213.0,0.48,0,0.0,20241023
003535,한화투자증권우,6850,90,1.33,,,,,,,0,0.0,20241023
430460,한화플러스제3호스팩,2140,30,1.42,,,,,,,0,0.0,20241023
455310,한화플러스제4호스팩,2110,0,0.0,,,,,,,0,0.0,20241023
195870,해성디에스,28450,100,0.35,4966.0,5.73,4795.0,5.93,30297.0,0.94,900,3.16,20241023
034810,해성산업,6860,-10,-0.15,,,,,23855.0,0.29,225,3.28,20241023
03481K,해성산업1우,7810,-170,-2.13,,,,,,,230,2.94,20241023
059270,해성에어로보틱스,6300,490,8.43,,,,,3656.0,1.72,0,0.0,20241023
076610,해성옵틱스,1126,-14,-1.23,,,,,1571.0,0.72,0,0.0,20241023
101530,해태제과식품,5780,240,4.33,816.0,7.08,,,10089.0,0.57,200,3.46,20241023
220180,핸디소프트,3145,65,2.11,107.0,29.39,,,3469.0,0.91,0,0.0,20241023
143210,핸즈코퍼레이션,1951,-17,-0.86,,,,,12221.0,0.16,0,0.0,20241023
214180,헥토이노베이션,12470,70,0.56,1911.0,6.53,2270.0,5.49,13612.0,0.92,360,2.89,20241023
234340,헥토파이낸셜,16430,-30,-0.18,1355.0,12.13,1850.0,8.88,16558.0,0.99,350,2.13,20241023
084990,헬릭스미스,3625,-90,-2.42,,,,,3144.0,1.15,0,0.0,20241023
187660,현대ADM,3910,15,0.39,,,,,1191.0,3.28,0,0.0,20241023
000720,현대건설,28500,-700,-2.4,4767.0,5.98,4815.0,5.92,72383.0,0.39,600,2.11,20241023
000725,현대건설우,43600,-350,-0.8,,,,,,,650,1.49,20241023
170030,현대공업,5370,50,0.94,869.0,6.18,,,9542.0,0.56,200,3.72,20241023
453340,현대그린푸드,11610,80,0.69,1160.0,10.01,2681.0,4.33,18561.0,0.63,325,2.8,20241023
086280,현대글로비스,122300,1700,1.41,14154.0,8.64,18790.0,6.51,103446.0,1.18,6300,5.15,20241023
064350,현대로템,63800,-2300,-3.48,1475.0,43.25,4252.0,15.0,15391.0,4.15,100,0.16,20241023
079430,현대리바트,8020,90,1.13,,,802.0,9.99,20004.0,0.4,0,0.0,20241023
012330,현대모비스,246500,-1000,-0.4,37639.0,6.55,43461.0,5.67,448144.0,0.55,4500,1.83,20241023
319400,현대무벡스,3195,-10,-0.31,36.0,88.75,,,1367.0,2.34,30,0.94,20241023
048410,현대바이오,17260,20,0.12,,,,,1137.0,15.18,0,0.0,20241023
052260,현대바이오랜드,5470,60,1.11,269.0,20.33,393.0,13.91,4533.0,1.21,70,1.28,20241023
069960,현대백화점,46050,0,0.0,,,8221.0,5.6,204415.0,0.23,1300,2.82,20241023
004560,현대비앤지스틸,12700,160,1.28,,,,,32515.0,0.39,0,0.0,20241023
016790,현대사료,994,0,0.0,,,,,,,0,0.0,20241023
004310,현대약품,4050,-95,-2.29,226.0,17.92,,,3174.0,1.28,35,0.86,20241023
041440,현대에버다임,7940,250,3.25,358.0,22.18,,,10235.0,0.78,70,0.88,20241023
039010,현대에이치티,5860,-10,-0.17,,,,,11307.0,0.52,130,2.22,20241023
017800,현대엘리베이,44500,300,0.68,8538.0,5.21,,,35618.0,1.25,4000,8.99,20241023
307950,현대오토에버,140600,5200,3.84,5024.0,27.99,7299.0,19.26,57613.0,2.44,1430,1.02,20241023
011210,현대위아,47900,100,0.21,3432.0,13.96,7702.0,6.22,127286.0,0.38,850,1.77,20241023
090850,현대이지웰,5020,55,1.11,,,,,3684.0,1.36,90,1.79,20241023
004020,현대제철,26650,-50,-0.19,3506.0,7.6,2817.0,9.46,145198.0,0.18,1000,3.75,20241023
005440,현대지에프홀딩스,4420,50,1.14,12056.0,0.37,2192.0,2.02,17334.0,0.25,200,4.52,20241023
005380,현대차,241000,6500,2.77,45703.0,5.27,50198.0,4.8,351861.0,0.68,11400,4.73,20241023
005387,현대차2우B,175000,1500,0.86,,,,,,,11500,6.57,20241023
005389,현대차3우B,169100,1800,1.08,,,,,,,11450,6.77,20241023
005385,현대차우,170500,2300,1.37,,,,,,,11450,6.72,20241023
001500,현대차증권,8940,0,0.0,1595.0,5.61,,,32971.0,0.27,400,4.47,20241023
011760,현대코퍼레이션,18260,50,0.27,6968.0,2.62,6939.0,2.63,48070.0,0.38,600,3.29,20241023
227840,현대코퍼레이션홀딩스,10500,-60,-0.57,3307.0,3.18,,,29944.0,0.35,500,4.76,20241023
126560,현대퓨처넷,3880,-15,-0.39,,,,,6726.0,0.58,100,2.58,20241023
001450,현대해상,30600,300,0.99,7610.0,4.02,14489.0,2.11,77223.0,0.4,2063,6.74,20241023
057050,현대홈쇼핑,47100,0,0.0,11898.0,3.96,13708.0,3.44,179810.0,0.26,2800,5.94,20241023
460930,현대힘스,10150,110,1.1,576.0,17.62,,,5974.0,1.7,0,0.0,20241023
092300,현우산업,2880,-40,-1.37,568.0,5.07,,,5492.0,0.52,100,3.47,20241023
138360,협진,829,0,0.0,,,,,1083.0,0.77,0,0.0,20241023
011080,형지I&C,596,-15,-2.45,73.0,8.16,,,1184.0,0.5,0,0.0,20241023
093240,형지엘리트,1345,-30,-2.18,65.0,20.69,,,2270.0,0.59,0,0.0,20241023
003010,혜인,4920,-20,-0.4,689.0,7.14,,,10682.0,0.46,170,3.46,20241023
111110,호전실업,8150,70,0.87,1864.0,4.37,1898.0,4.29,16258.0,0.5,300,3.68,20241023
